p,d,q,P,D,Q,s,AIC,RMSE
0,5,1,2,2,0,12,331.5448796222248,284.25618631870213
0,5,1,2,2,1,12,324.33490812365085,464.7280243933182
0,5,1,2,2,2,12,308.7563053732113,856.9039834153951
0,5,1,2,2,3,12,222.9827115413541,1147.198934122116
0,5,1,3,0,0,12,377.70831134787693,28.32389484283386
0,5,1,3,0,1,12,375.13720550720205,223.3460650424319
0,5,1,3,0,2,12,743.8786743542433,467284492495450.2
0,5,1,3,0,3,12,366.67742656680707,112.6264577798443
0,5,1,3,1,0,12,301.1881090801984,337.59563243079265
0,5,1,3,1,1,12,296.92174744178783,938.431539073062
0,5,1,3,1,2,12,14.0,413241381590932.0
0,5,1,3,1,3,12,283.3242294247323,617.8112547855043
0,5,1,3,2,0,12,218.62779062848657,1341.5605934061073
0,5,1,3,2,1,12,220.56804596498026,1334.3819721607956
0,5,1,3,2,2,12,219.0348668446311,1033.2589385945964
0,5,1,3,2,3,12,207.74781324494205,1021.9193134675232
0,5,2,0,0,0,12,528.0909899031707,175.49173037651548
0,5,2,0,0,1,12,423.6463161052268,166.4491468125524
0,5,2,0,0,2,12,2400.537370624349,89156.03239477317
0,5,2,0,0,3,12,324.4669284810619,40.37340894933394
0,5,2,0,1,0,12,461.98578665688154,109.64915027996253
0,5,2,0,1,1,12,369.45179967469153,37.035938651841555
0,5,2,0,1,2,12,752.342771472488,973254722172200.6
0,5,2,0,1,3,12,237.25375272757975,60.332259457415226
0,5,2,0,2,0,12,454.62535627884114,347.0490504213675
0,5,2,0,2,1,12,338.0690724994336,103.984810621667
0,5,2,0,2,2,12,251.8527330650182,9.356472035200552
0,5,2,0,2,3,12,185.61518975040912,106.39004152815194
0,5,2,1,0,0,12,472.5289563200995,666.8617547107734
0,5,2,1,0,1,12,425.58965526755674,163.91785067341795
0,5,2,1,0,2,12,2432.7387901207076,107504.62177160686
0,5,2,1,0,3,12,326.3558479044579,76.47848928842936
0,5,2,1,1,0,12,398.59300436681553,5.765466883012532
0,5,2,1,1,1,12,371.9191377362108,12.900612599267397
0,5,2,1,1,2,12,3434.99537675416,18725731642.413166
0,5,2,1,1,3,12,232.4683608615104,87.50000927774937
0,5,2,1,2,0,12,374.873841993543,112.28900329304105
0,5,2,1,2,1,12,337.02964665061194,15.107830510440825
0,5,2,1,2,2,12,258.05109892482864,52.54245023709157
0,5,2,1,2,3,12,185.41092593396343,50.22254983982502
0,5,2,2,0,0,12,406.62051174389865,679.6162876008278
0,5,2,2,0,1,12,382.758231412991,155.80905753847358
0,5,2,2,0,2,12,2439.7949110898235,110961.55740359264
0,5,2,2,0,3,12,309.25572379108957,219.8682290034293
0,5,2,2,1,0,12,337.7439458067732,6.7716524363768125
0,5,2,2,1,1,12,325.4616996741095,21.977631804838502
0,5,2,2,1,2,12,14.0,3.99547622414853e+19
0,5,2,2,1,3,12,234.04978011598206,106.91654565938934
0,5,2,2,2,0,12,289.8295500356746,70.31962710826653
0,5,2,2,2,1,12,277.92868653249513,21.731118957150127
0,5,2,2,2,2,12,259.984305340908,51.79437874748518
0,5,2,2,2,3,12,185.68116357552273,159.41755165813973
0,5,2,3,0,0,12,343.3928897562264,234.28811108210138
0,5,2,3,0,1,12,325.87385926141053,140.63841350833403
0,5,2,3,0,2,12,2139.648271415843,118442.78650534652
0,5,2,3,0,3,12,307.6772035095419,167.8238339925656
0,5,2,3,1,0,12,263.2011648758796,63.367579122093225
0,5,2,3,1,1,12,259.14934179290435,150.55756898104266
0,5,2,3,1,2,12,2689.3454757554,24946154309.619137
0,5,2,3,1,3,12,261.70164374881153,17.804082828748328
0,5,2,3,2,0,12,192.972455192353,291.38430782677733
0,5,2,3,2,1,12,194.70277953830612,262.6005799911927
0,5,2,3,2,2,12,236.55623981314997,42.41696218700307
0,5,2,3,2,3,12,218.13926187676424,70.00791392092484
0,5,3,0,0,0,12,468.1101689821506,52.69475230415502
0,5,3,0,0,1,12,385.9106709140023,47.663107149723515
0,5,3,0,0,2,12,1886.7113109123482,1725.247584167294
0,5,3,0,0,3,12,287.1670200410842,304.95185786928005
0,5,3,0,1,0,12,385.5648987914006,13.826062008874544
0,5,3,0,1,1,12,303.7492936067183,11.038848094204951
0,5,3,0,1,2,12,89.17011004857956,148183357523241.25
0,5,3,0,1,3,12,197.4542504481422,18.800756839891587
0,5,3,0,2,0,12,389.9492200182006,118.12657866668948
0,5,3,0,2,1,12,280.6657533259016,24.00764574565901
0,5,3,0,2,2,12,209.52711183941955,3.477655272341736
0,5,3,0,2,3,12,168.3876520081793,87.53833043724792
0,5,3,1,0,0,12,397.9943734439369,25.103109076796144
0,5,3,1,0,1,12,379.1061805438663,35.269948890469166
0,5,3,1,0,2,12,1917.791594307858,1993.180959341258
0,5,3,1,0,3,12,266.25639186170747,20.925173503865768
0,5,3,1,1,0,12,340.98950820063146,22.98557559700474
0,5,3,1,1,1,12,312.90935040829754,14.591579355383383
0,5,3,1,1,2,12,14.0,1970759395277581.5
0,5,3,1,1,3,12,196.19315720060192,13.164849018232836
0,5,3,1,2,0,12,330.3622070352794,31.574667676917873
0,5,3,1,2,1,12,286.05909250150125,6.571696011732588
0,5,3,1,2,2,12,218.70148427052396,1.228239391877656
0,5,3,1,2,3,12,152.88332788799482,2.2443618975561943
0,5,3,2,0,0,12,336.33613202412323,27.306862864536598
0,5,3,2,0,1,12,331.27137162492477,18.91084079006913
0,5,3,2,0,2,12,1925.8854498994215,2085.155843159031
0,5,3,2,0,3,12,265.4627517819316,4.370311394486154
0,5,3,2,1,0,12,290.1456716650693,8.20284210928037
0,5,3,2,1,1,12,294.21823941259123,7.882538640037133
0,5,3,2,1,2,12,16.0,308402481453724.75
0,5,3,2,1,3,12,193.84629560756986,22.191635780994556
0,5,3,2,2,0,12,256.68657993772695,59.14799768272265
0,5,3,2,2,1,12,282.4730392983052,55.13758384736802
0,5,3,2,2,2,12,235.67139812372443,10.901538316669852
0,5,3,2,2,3,12,155.06173909581437,1.3790567604723785
0,5,3,3,0,0,12,286.21905580923476,12.697823094322661
0,5,3,3,0,1,12,291.5263779849978,4.590841510943926
0,5,3,3,0,2,12,1724.5689531946734,2626.4408617789027
0,5,3,3,0,3,12,268.0175829077609,7.806943074546677
0,5,3,3,1,0,12,221.23602041131056,2.2392739106840334
0,5,3,3,1,1,12,236.4103964566996,193.41240560478164
0,5,3,3,1,2,12,82.74962620941386,328890806045758.0
0,5,3,3,1,3,12,235.0970629947245,41.53710380190705
0,5,3,3,2,0,12,173.81622166033165,83.8032222599796
0,5,3,3,2,1,12,179.36868186428862,124.50887755971355
0,5,3,3,2,2,12,191.42887887621126,60.27359980115819
0,5,3,3,2,3,12,198.64855776081382,6.241879063580014
0,5,4,0,0,0,12,461.7279977392626,214.4452549372966
0,5,4,0,0,1,12,405.6654081804676,262.29366495377894
0,5,4,0,0,2,12,1836.3493422705417,165163505371018.53
0,5,4,0,0,3,12,274.982986996722,41.19743280263646
0,5,4,0,1,0,12,338.16866269474997,7.457582203363767
0,5,4,0,1,1,12,291.90950685566185,10.830420818707173
0,5,4,0,1,2,12,93.71930113744816,2.664517221467729e+16
0,5,4,0,1,3,12,191.76629836733787,16.124300011389195
0,5,4,0,2,0,12,344.49786798040964,2.1397368565758677
0,5,4,0,2,1,12,271.5682063750343,71.03491025176194
0,5,4,0,2,2,12,256.50021581643216,2.370638539362069
0,5,4,0,2,3,12,150.69958286733672,108.79521489381662
0,5,4,1,0,0,12,393.9377626196364,16.279291766707242
0,5,4,1,0,1,12,368.8950631208254,25.45011020686286
0,5,4,1,0,2,12,1676.2649547163114,15994061866840.35
0,5,4,1,0,3,12,260.33054575450296,3.3883425278979287
0,5,4,1,1,0,12,307.22791634993115,6.301136429506962
0,5,4,1,1,1,12,299.29877461906074,9.030182315491194
0,5,4,1,1,2,12,16.0,1152251857024814.2
0,5,4,1,1,3,12,192.09770503938714,6.532130295378176
0,5,4,1,2,0,12,339.7651302513321,73.20573428624053
0,5,4,1,2,1,12,265.5867995791973,18.94165869770433
0,5,4,1,2,2,12,213.67709627720805,7.0134586531599705
0,5,4,1,2,3,12,189.60502274643662,39.12768251307226
0,5,4,2,0,0,12,351.7003409494033,20.808440513647877
0,5,4,2,0,1,12,358.0723394976905,45.87810314299645
0,5,4,2,0,2,12,3169.210117912338,604053324451.3154
0,5,4,2,0,3,12,259.22576098599666,10.076449524017752
0,5,4,2,1,0,12,282.7780554351904,10.780102078818892
0,5,4,2,1,1,12,296.2403464664925,29.039270682438318
0,5,4,2,1,2,12,103.61745499590721,8007167835194516.0
0,5,4,2,1,3,12,189.89452548960043,2.9617626337549376
0,5,4,2,2,0,12,290.24623717959673,75.07681003095828
0,5,4,2,2,1,12,276.6726331006516,174.6089680289008
0,5,4,2,2,2,12,261.8263031957253,177.12379772436523
0,5,4,2,2,3,12,141.04107813216416,36.13015807780244
0,5,4,3,0,0,12,289.69971145639266,24.1261993339801
0,5,4,3,0,1,12,295.16728719986094,25.924574492739048
0,5,4,3,0,2,12,1341.3931731384837,46257618482004.58
0,5,4,3,0,3,12,258.1343718129125,11.016351592802296
0,5,4,3,1,0,12,219.86284659333194,6.243420885096962
0,5,4,3,1,1,12,237.21291095352913,8.686100269554082
0,5,4,3,1,2,12,20.0,5083879488015752.0
0,5,4,3,1,3,12,190.03658057092647,4.517670926722952
0,5,4,3,2,0,12,181.9894054468159,6.557608367958731
0,5,4,3,2,1,12,173.70846507887094,31.103284525924607
0,5,4,3,2,2,12,230.18001087787212,97.4277134946177
0,5,4,3,2,3,12,173.56345998057523,32.866512369136046
0,5,5,0,0,0,12,451.169065574408,58.98188942800227
0,5,5,0,0,1,12,390.3699191150807,61.16830996072018
0,5,5,0,0,2,12,2072.0262877895657,52010419887794.57
0,5,5,0,0,3,12,271.1700316051986,25.233418106903212
0,5,5,0,1,0,12,362.5175073065267,12.659184147542298
0,5,5,0,1,1,12,312.21939938867456,13.4367929708747
0,5,5,0,1,2,12,94.53132855803564,294091648923200.7
0,5,5,0,1,3,12,198.69478240960083,24.406817554290928
0,5,5,0,2,0,12,356.81257851483554,24.0793709831959
0,5,5,0,2,1,12,254.7368434480474,4.944351642705106
0,5,5,0,2,2,12,197.0802522186514,3.5994054389916177
0,5,5,0,2,3,12,206.03635710802368,28.8528986794646
0,5,5,1,0,0,12,408.39116989739773,30.62040189250834
0,5,5,1,0,1,12,358.2268139069082,18.2655273014779
0,5,5,1,0,2,12,2092.1197682943553,7423610054260.961
0,5,5,1,0,3,12,258.4702631647949,187.4155070014738
0,5,5,1,1,0,12,326.40346838450114,8.923597347573123
0,5,5,1,1,1,12,297.8325184199665,11.882978330492705
0,5,5,1,1,2,12,18.0,457429249752284.44
0,5,5,1,1,3,12,193.4387221761081,15.296503814042671
0,5,5,1,2,0,12,344.3236692142484,146.39650049255314
0,5,5,1,2,1,12,265.93881245920636,1.181081083902999
0,5,5,1,2,2,12,256.5539211849274,58.811793245641745
0,5,5,1,2,3,12,165.44356826491256,15.038525106622401
0,5,5,2,0,0,12,332.34299997210667,12.223615379453383
0,5,5,2,0,1,12,331.7736979543398,14.71610169506117
0,5,5,2,0,2,12,2038.1486772848325,6000502313916.57
0,5,5,2,0,3,12,254.96012251634653,26.481414156341
0,5,5,2,1,0,12,322.5199079488493,322.2851526556965
0,5,5,2,1,1,12,331.5409123918881,45.978177839063285
0,5,5,2,1,2,12,98.35396403306585,6.021283583203965e+17
0,5,5,2,1,3,12,211.25119010163775,6.451860936597307
0,5,5,2,2,0,12,252.96370813602266,66.34482765579358
0,5,5,2,2,1,12,274.51331842540094,20.703347040936567
0,5,5,2,2,2,12,239.03042732937737,43.300410947245496
0,5,5,2,2,3,12,206.46469187572234,569.5921084566727
0,5,5,3,0,0,12,291.7618681644377,159.40927823844547
0,5,5,3,0,1,12,285.41694350469896,16.856884119925763
0,5,5,3,0,2,12,1529.071190746088,23754393284808.266
0,5,5,3,0,3,12,252.3367914260339,13.79288234500065
0,5,5,3,1,0,12,251.74317987916902,62.268126240363344
0,5,5,3,1,1,12,269.4973799302796,78.1793915187657
0,5,5,3,1,2,12,22.0,980310274255767.1
0,5,5,3,1,3,12,192.86955381998652,64.95360759022846
0,5,5,3,2,0,12,181.68258923785413,29.982913862810523
0,5,5,3,2,1,12,183.91133093997044,48.76067709953979
0,5,5,3,2,2,12,231.39933858390881,26.785257817195806
0,5,5,3,2,3,12,214.7999452255785,13.713533216248274
1,0,0,0,0,0,12,542.7007487746819,9.598194242267462
1,0,0,0,0,1,12,419.45287993146405,4.618658060389687
1,0,0,0,0,2,12,3179.6085186957266,156.88445302653997
1,0,0,0,0,3,12,281.2493413337541,2.694861183682186
1,0,0,0,1,0,12,294.30203229786684,1.5252690279424919
1,0,0,0,1,1,12,248.46629153981706,1.5842721128388801
1,0,0,0,1,2,12,2847.5235984048923,505.83990405074087
1,0,0,0,1,3,12,174.69917929177834,1.4991469882206891
1,0,0,0,2,0,12,315.0472771708212,2.260038237471585
1,0,0,0,2,1,12,227.48636634898972,1.466084314211267
1,0,0,0,2,2,12,170.44458927658835,1.3628471356781404
1,0,0,0,2,3,12,129.11679298664586,1.4033708415038149
1,0,0,1,0,0,12,296.1997635947664,1.5655017678983605
1,0,0,1,0,1,12,293.55531488772095,1.6084333247465088
1,0,0,1,0,2,12,2439.209974182199,5.339743993424501
1,0,0,1,0,3,12,221.82371620714386,1.5472516629950341
1,0,0,1,1,0,12,249.45426240297027,1.5565903991870056
1,0,0,1,1,1,12,250.87004338014614,1.5857388611962466
1,0,0,1,1,2,12,2853.2807896393156,667.7346760413006
1,0,0,1,1,3,12,176.65093809520567,1.5085180661404547
1,0,0,1,2,0,12,247.98378201310413,1.8161223863221487
1,0,0,1,2,1,12,227.81600284243683,1.3664007129406535
1,0,0,1,2,2,12,179.5540049229172,1.3411028255539938
1,0,0,1,2,3,12,127.2527554030786,1.4470626140494538
1,0,0,2,0,0,12,251.41646726865585,1.5861813611863782
1,0,0,2,0,1,12,252.86805139765406,1.6089866870273695
1,0,0,2,0,2,12,2491.892792363681,6.138321768902371
1,0,0,2,0,3,12,222.49657621653955,1.5777626635526012
1,0,0,2,1,0,12,215.80419963715693,1.6126070075004573
1,0,0,2,1,1,12,216.5702837319419,1.6053349144975375
1,0,0,2,1,2,12,2702.6857548783773,1.571258550767164
1,0,0,2,1,3,12,170.72822047865745,1.519411676030971
1,0,0,2,2,0,12,181.43016273592147,1.4700004197161998
1,0,0,2,2,1,12,176.01284265849984,1.502804159989081
1,0,0,2,2,2,12,177.9473860190941,1.4534694668309183
1,0,0,2,2,3,12,126.3523252640079,1.5187468829648996
1,0,0,3,0,0,12,217.80403943697448,1.614985900380656
1,0,0,3,0,1,12,218.26766979889035,1.5808387546467193
1,0,0,3,0,2,12,2194.4548435890106,2.7033947511775307
1,0,0,3,0,3,12,219.17537641001007,1.5700110094916702
1,0,0,3,1,0,12,172.7553690244998,1.537131549807946
1,0,0,3,1,1,12,171.92648275601383,1.601232412609451
1,0,0,3,1,2,12,172.6238900521184,1.5645377046861721
1,0,0,3,1,3,12,172.04285237466087,1.4671692407451609
1,0,0,3,2,0,12,123.16462034784169,1.7988164876504067
1,0,0,3,2,1,12,123.00455050923,1.8047358953317074
1,0,0,3,2,2,12,124.4948534780615,1.7135938964575839
1,0,0,3,2,3,12,126.37370900800428,1.6948881980583757
1,0,1,0,0,0,12,474.5537784977773,10.430081357385081
1,0,1,0,0,1,12,389.3415198142167,7.09227056406199
1,0,1,0,0,2,12,3059.2316889463164,205.20680878264193
1,0,1,0,0,3,12,270.70258837292965,3.7551690971091665
1,0,1,0,1,0,12,291.5715630655949,1.5502840781242242
1,0,1,0,1,1,12,246.5330021891443,1.629022879696168
1,0,1,0,1,2,12,2762.331183775153,499.58400293814435
1,0,1,0,1,3,12,171.84554026000612,1.4778987388892766
1,0,1,0,2,0,12,311.2572955981248,2.276515557658976
1,0,1,0,2,1,12,223.49364514209145,1.4501896469174085
1,0,1,0,2,2,12,166.9653099005588,1.4074726616068822
1,0,1,0,2,3,12,124.99302395413496,1.3654286189283185
1,0,1,1,0,0,12,295.5204191256663,1.583625766040568
1,0,1,1,0,1,12,290.4245364749252,1.647552951334725
1,0,1,1,0,2,12,2390.285397599264,13.419272901528448
1,0,1,1,0,3,12,220.00267097634517,1.5835467653198139
1,0,1,1,1,0,12,249.75854506108593,1.6111211507891328
1,0,1,1,1,1,12,248.8024593124832,1.6303513813198567
1,0,1,1,1,2,12,2768.0295828397057,588.7820030235833
1,0,1,1,1,3,12,173.79986393640525,1.484887511315875
1,0,1,1,2,0,12,245.73405107545608,1.809111377512611
1,0,1,1,2,1,12,222.8576588502706,1.3505825014351305
1,0,1,1,2,2,12,176.19497188698307,1.316628334851058
1,0,1,1,2,3,12,123.73228912895524,1.4200166323160222
1,0,1,2,0,0,12,251.86279850712373,1.632634490598101
1,0,1,2,0,1,12,253.496339163012,1.6488144016015058
1,0,1,2,0,2,12,2442.2879325402832,4.96461589085605
1,0,1,2,0,3,12,221.5161458171565,1.6111670633072717
1,0,1,2,1,0,12,217.49203659532455,1.629298517919318
1,0,1,2,1,1,12,218.49118797047288,1.6129080131389388
1,0,1,2,1,2,12,2620.019069393573,1.588214201136685
1,0,1,2,1,3,12,169.49336209130175,1.5311833142949947
1,0,1,2,2,0,12,182.14993008322224,1.4748996618166024
1,0,1,2,2,1,12,177.75504792544137,1.4493532609983066
1,0,1,2,2,2,12,176.69743223098007,1.4149024503270673
1,0,1,2,2,3,12,125.7559328299844,1.4180710588661722
1,0,1,3,0,0,12,219.50897404076682,1.6311545787331312
1,0,1,3,0,1,12,220.21146663015742,1.5876497078831244
1,0,1,3,0,2,12,2156.3786320412314,6.447393884876604
1,0,1,3,0,3,12,217.75776634178837,1.5105625438893522
1,0,1,3,1,0,12,174.75523849744337,1.537390003288302
1,0,1,3,1,1,12,173.8075477675576,1.5816025217008807
1,0,1,3,1,2,12,174.5300247018725,1.5622033222082203
1,0,1,3,1,3,12,170.44553613885452,1.4545935118791173
1,0,1,3,2,0,12,124.83065193280247,1.787860050759829
1,0,1,3,2,1,12,124.5731324333989,1.7789350510743736
1,0,1,3,2,2,12,131.09840257456833,1.577558251455688
1,0,1,3,2,3,12,122.83230173438652,1.7154725644775428
1,0,2,0,0,0,12,457.4066664299649,11.323683677403197
1,0,2,0,0,1,12,380.04222760926643,7.947554464621784
1,0,2,0,0,2,12,3006.9848834786685,213.43619116043294
1,0,2,0,0,3,12,268.7117508755781,3.827087983202611
1,0,2,0,1,0,12,288.68482256943986,1.5072711713615445
1,0,2,0,1,1,12,243.76157870259723,1.6373775570358318
1,0,2,0,1,2,12,3360.2260672162356,394968596242510.06
1,0,2,0,1,3,12,165.89110878298212,1.5327193386076094
1,0,2,0,2,0,12,305.74323521088996,2.263027301092822
1,0,2,0,2,1,12,221.61930149590086,1.4504353102753733
1,0,2,0,2,2,12,164.5173300246919,1.3388267610233786
1,0,2,0,2,3,12,123.87405590926146,1.3482014009468266
1,0,2,1,0,0,12,297.38970510551275,1.5865935317149964
1,0,2,1,0,1,12,289.36804675691536,1.6455781304527446
1,0,2,1,0,2,12,2287.498710752065,13.048490289882848
1,0,2,1,0,3,12,219.06563158330158,1.5935685114225753
1,0,2,1,1,0,12,250.28911710495123,1.6211738774338262
1,0,2,1,1,1,12,246.35595400417222,1.62749608455069
1,0,2,1,1,2,12,2697.766249597623,2597828326863.489
1,0,2,1,1,3,12,167.44482428374664,1.6373717936844372
1,0,2,1,2,0,12,246.09287007227104,1.7471496414428491
1,0,2,1,2,1,12,221.25095186806237,1.34767407858677
1,0,2,1,2,2,12,166.51795883255355,1.3459758690435468
1,0,2,1,2,3,12,122.2604987542474,1.4139335224440723
1,0,2,2,0,0,12,253.53365650351927,1.6273123501477518
1,0,2,2,0,1,12,255.17756933736,1.6432903790272129
1,0,2,2,0,2,12,2338.7536957009074,4.266206614637038
1,0,2,2,0,3,12,220.00245125599707,1.5916536379088841
1,0,2,2,1,0,12,218.60385357959524,1.641233316764689
1,0,2,2,1,1,12,220.6021089761586,1.6413797342198444
1,0,2,2,1,2,12,2256.42274500103,1.691374749199699
1,0,2,2,1,3,12,167.09624155750697,1.6199903625330787
1,0,2,2,2,0,12,185.24974339961707,1.4712024026558788
1,0,2,2,2,1,12,179.86720102215116,1.5092103539934627
1,0,2,2,2,2,12,168.55055154021227,1.3255527631738555
1,0,2,2,2,3,12,124.74341778031841,1.4121720456977946
1,0,2,3,0,0,12,221.45391801445675,1.6282517839272086
1,0,2,3,0,1,12,222.11086428530655,1.5838886639920993
1,0,2,3,0,2,12,1925.0742422369424,4.833968374855007
1,0,2,3,0,3,12,215.60507835597932,1.4290497232894854
1,0,2,3,1,0,12,174.24175649334495,1.5909459286432306
1,0,2,3,1,1,12,174.70223806554483,1.5848409615490437
1,0,2,3,1,2,12,175.53467445586952,1.6282060578438107
1,0,2,3,1,3,12,168.374297559941,1.4295267975523454
1,0,2,3,2,0,12,126.22974945996629,1.722489623745117
1,0,2,3,2,1,12,125.54024792024188,1.7403307068943434
1,0,2,3,2,2,12,125.46454838699312,1.6411783684411538
1,0,2,3,2,3,12,122.10327293451886,1.7413181418772898
1,0,3,0,0,0,12,438.43406532593116,13.912652363344064
1,0,3,0,0,1,12,364.43098892014774,10.666401602029735
1,0,3,0,0,2,12,3031.5450866963192,188.48953242859523
1,0,3,0,0,3,12,262.6822911858978,5.060630854286911
1,0,3,0,1,0,12,286.4285272099386,1.5093454541176274
1,0,3,0,1,1,12,241.87211149543674,1.6642616008286817
1,0,3,0,1,2,12,2650.626743104234,633.6088639643046
1,0,3,0,1,3,12,165.4615829137821,1.5408493878278013
1,0,3,0,2,0,12,306.8404495220973,2.2589231761846835
1,0,3,0,2,1,12,220.47019337203642,1.4530898465050466
1,0,3,0,2,2,12,164.21138124199217,1.3306540009566443
1,0,3,0,2,3,12,122.92749022271417,1.3670519398049352
1,0,3,1,0,0,12,297.81293654122675,1.5659906253384737
1,0,3,1,0,1,12,285.9342000699912,1.6224580169682796
1,0,3,1,0,2,12,2322.5020513842796,7.564746527956721
1,0,3,1,0,3,12,213.68747008105964,1.6245797646444766
1,0,3,1,1,0,12,251.1119393897446,1.6326022296672003
1,0,3,1,1,1,12,244.37946598538886,1.64796019582237
1,0,3,1,1,2,12,2656.205749746981,620.0599459363486
1,0,3,1,1,3,12,166.71191331422622,1.644485376437717
1,0,3,1,2,0,12,247.99575810757773,1.7025259642049646
1,0,3,1,2,1,12,219.59063927730733,1.3413463933392211
1,0,3,1,2,2,12,170.67166512216832,1.3263576984341987
1,0,3,1,2,3,12,119.73182893742332,1.4197583069146271
1,0,3,2,0,0,12,253.7759507670233,1.6072403625170806
1,0,3,2,0,1,12,255.09070263041656,1.6393560702196364
1,0,3,2,0,2,12,2373.0415779632167,4.57991802470321
1,0,3,2,0,3,12,213.27425526723306,1.5566082370102128
1,0,3,2,1,0,12,219.87014506788606,1.6463856692890184
1,0,3,2,1,1,12,221.8302544416611,1.6510333404563426
1,0,3,2,1,2,12,2513.3791394235386,1.5319692877039526
1,0,3,2,1,3,12,165.7205964922143,1.5872832526125353
1,0,3,2,2,0,12,183.7288135547974,1.5013681365788925
1,0,3,2,2,1,12,180.0743825105466,1.5147900073836795
1,0,3,2,2,2,12,172.70604466238905,1.326448504448621
1,0,3,2,2,3,12,122.44542124276592,1.449606016322209
1,0,3,3,0,0,12,219.76547246858138,1.7094410594316418
1,0,3,3,0,1,12,220.5372234047571,1.6418445561241797
1,0,3,3,0,2,12,1690.6710335911296,3.5268508927738536
1,0,3,3,0,3,12,208.77421184714694,1.48112159921583
